Timestamp,Millis,Temperature,Humidity,Luminosity,Charge,Presence
2025-07-17 14:55:24,1787852,33.7,28.0,176,1015,True
2025-07-17 14:55:27,1790919,33.9,26.0,123,1011,False
2025-07-17 14:55:30,1793965,33.7,26.0,497,1007,False
2025-07-17 14:55:33,1797030,33.8,27.0,72,1004,True
2025-07-17 14:55:36,1800077,33.6,28.0,715,1016,True
2025-07-17 14:55:39,1803146,33.6,28.0,320,1013,True
2025-07-17 14:55:42,1806191,33.6,28.0,534,1022,True
2025-07-17 14:55:45,1809259,33.6,29.0,602,1011,False
2025-07-17 14:55:48,1812303,33.7,28.0,80,1014,False
2025-07-17 14:55:51,1815369,33.6,27.0,493,1008,False
2025-07-17 14:55:54,1818413,33.6,27.0,49,1002,False
2025-07-17 14:55:58,1821478,33.6,27.0,376,982,False
2025-07-17 14:56:01,1824523,33.7,27.0,60,1011,False
2025-07-17 14:56:04,1827592,33.7,27.0,711,1015,True
2025-07-17 14:56:07,1830637,33.5,28.0,724,1019,True
2025-07-17 14:56:10,1833706,33.6,27.0,720,1014,True
2025-07-17 14:56:13,1836751,33.5,27.0,58,1012,False
2025-07-17 14:56:16,1839818,33.6,25.0,547,1008,False
2025-07-17 14:56:19,1842863,33.7,26.0,74,1009,False
2025-07-17 14:56:22,1845929,33.5,26.0,569,1002,False
2025-07-17 14:56:25,1848973,33.6,26.0,631,1008,False
2025-07-17 14:56:28,1852040,33.6,26.0,138,995,False
2025-07-17 14:56:31,1855085,33.6,26.0,425,1009,False
2025-07-17 14:56:34,1858151,33.5,27.0,62,968,False
2025-07-17 14:56:37,1861195,33.5,27.0,55,1009,False
2025-07-17 14:56:40,1864262,33.5,27.0,471,1002,False
2025-07-17 14:56:43,1867305,33.5,27.0,371,1000,False
2025-07-17 14:56:46,1870371,33.5,27.0,86,987,False
2025-07-17 14:56:49,1873416,33.5,27.0,80,987,False
2025-07-17 14:56:52,1876482,33.7,26.0,599,1006,False
2025-07-17 14:56:55,1879528,33.5,27.0,172,1012,True
2025-07-17 14:56:58,1882597,33.5,27.0,712,1007,True
2025-07-17 14:57:01,1885642,33.5,27.0,173,1003,True
2025-07-17 14:57:04,1888710,33.4,27.0,85,1003,False
2025-07-17 14:57:07,1891755,33.5,25.0,81,1012,False
2025-07-17 14:57:11,1894821,33.4,27.0,355,1013,True
2025-07-17 14:57:14,1897869,33.4,27.0,162,1016,True
2025-07-17 14:57:17,1900937,33.4,27.0,176,1018,True
2025-07-17 14:57:20,1903983,33.3,27.0,758,1023,False
2025-07-17 14:57:23,1907050,33.6,27.0,254,1010,False
2025-07-17 14:57:26,1910093,33.5,27.0,752,1014,False
2025-07-17 14:57:29,1913160,33.5,27.0,640,1008,False
2025-07-17 14:57:32,1916204,33.5,26.0,749,1004,False
2025-07-17 14:57:35,1919270,33.7,26.0,748,1011,False
2025-07-17 14:57:38,1922316,33.5,26.0,301,1006,False
2025-07-17 14:57:41,1925383,33.5,27.0,749,1004,False
2025-07-17 14:57:44,1928426,33.4,27.0,90,1009,False
2025-07-17 14:57:47,1931493,33.5,27.0,91,1000,False
2025-07-17 14:57:50,1934536,33.5,27.0,744,1009,False
2025-07-17 14:57:53,1937603,33.3,27.0,81,1007,False
2025-07-17 14:57:56,1940649,33.4,27.0,720,1019,True
2025-07-17 14:57:59,1943717,33.5,28.0,205,1011,True
2025-07-17 14:58:02,1946764,33.4,29.0,724,1018,True
2025-07-17 14:58:05,1949833,33.4,29.0,731,1010,False
2025-07-17 14:58:08,1952878,33.5,27.0,575,1006,False
2025-07-17 14:58:11,1955944,33.2,27.0,722,1017,True
2025-07-17 14:58:14,1958990,33.4,28.0,100,1013,True
2025-07-17 14:58:17,1962058,33.3,28.0,698,1003,True
2025-07-17 14:58:20,1965105,33.5,28.0,181,1014,True
2025-07-17 14:58:23,1968173,33.5,27.0,122,1001,False
2025-07-17 14:58:27,1971216,33.3,26.0,344,998,False
2025-07-17 14:58:30,1974283,33.5,26.0,121,1005,False
2025-07-17 14:58:33,1977328,33.5,26.0,748,1008,False
2025-07-17 14:58:36,1980395,33.5,26.0,123,1000,False
2025-07-17 14:58:39,1983438,33.5,26.0,732,1002,False
2025-07-17 14:58:42,1986505,33.5,26.0,735,1002,False
2025-07-17 14:58:45,1989551,33.5,26.0,746,1002,False
2025-07-17 14:58:48,1992617,33.5,26.0,735,1002,False
2025-07-17 14:58:51,1995662,33.5,26.0,377,1005,False
2025-07-17 14:58:54,1998729,33.4,26.0,738,1010,False
2025-07-17 14:58:57,2001775,33.4,26.0,166,1014,True
2025-07-17 14:59:00,2004844,33.2,27.0,709,1005,True
2025-07-17 14:59:03,2007889,33.3,28.0,150,1006,True
2025-07-17 14:59:06,2010958,33.2,27.0,104,1011,True
2025-07-17 14:59:09,2014003,33.3,27.0,753,1014,False
2025-07-17 14:59:12,2017069,33.4,26.0,651,1010,False
2025-07-17 14:59:15,2020114,33.3,26.0,502,1007,False
2025-07-17 14:59:18,2023181,33.3,26.0,101,1001,False
2025-07-17 14:59:21,2026226,33.2,26.0,133,1015,True
2025-07-17 14:59:24,2029295,33.2,28.0,87,1011,True
2025-07-17 14:59:27,2032340,33.2,28.0,268,1013,True
2025-07-17 14:59:30,2035408,33.2,28.0,729,998,False
2025-07-17 14:59:33,2038453,33.1,27.0,208,1001,False
2025-07-17 14:59:36,2041520,33.2,26.0,173,1003,False
2025-07-17 14:59:39,2044565,33.2,26.0,711,1004,True
2025-07-17 14:59:43,2047634,33.1,28.0,697,988,True
2025-07-17 14:59:46,2050679,33.1,28.0,239,1013,True
2025-07-17 14:59:49,2053747,33.0,28.0,133,1005,False
2025-07-17 14:59:52,2056792,33.2,26.0,726,996,False
2025-07-17 14:59:55,2059858,33.2,26.0,720,994,False
2025-07-17 14:59:58,2062902,33.1,26.0,706,989,False
2025-07-17 15:00:01,2065969,33.2,27.0,736,995,False
2025-07-17 15:00:04,2069012,33.2,27.0,105,996,False
2025-07-17 15:00:07,2072079,33.2,27.0,108,998,False
2025-07-17 15:00:10,2075122,33.2,27.0,734,997,False
2025-07-17 15:00:13,2078188,33.0,27.0,734,981,False
2025-07-17 15:00:16,2081233,33.2,27.0,736,998,False
2025-07-17 15:00:19,2084300,33.2,27.0,731,994,False
2025-07-17 15:00:22,2087347,33.1,27.0,162,1017,True
2025-07-17 15:00:25,2090415,33.0,28.0,111,1014,True
2025-07-17 15:00:28,2093461,33.0,28.0,96,1016,True
2025-07-17 15:00:31,2096530,32.9,27.0,93,1010,False
2025-07-17 15:00:34,2099574,33.1,27.0,755,1015,False
2025-07-17 15:00:37,2102640,33.0,27.0,747,1004,False
2025-07-17 15:00:40,2105683,32.9,26.0,29,972,False
2025-07-17 15:00:43,2108749,33.0,27.0,97,971,False
2025-07-17 15:00:46,2111793,33.0,27.0,99,985,False
2025-07-17 15:00:49,2114862,33.0,28.0,193,1008,True
2025-07-17 15:00:52,2117907,32.8,27.0,80,1018,True
2025-07-17 15:00:56,2120976,32.9,27.0,215,1008,True
2025-07-17 15:00:59,2124020,32.8,27.0,741,1003,False
2025-07-17 15:01:02,2127087,33.0,27.0,743,1009,False
2025-07-17 15:01:05,2130132,32.9,26.0,130,1002,False
2025-07-17 15:01:08,2133199,33.0,27.0,135,1006,False
2025-07-17 15:01:11,2136243,32.9,26.0,751,1001,False
2025-07-17 15:01:14,2139310,32.9,26.0,141,1005,False
2025-07-17 15:01:17,2142355,32.9,26.0,750,1007,False
2025-07-17 15:01:20,2145422,32.7,27.0,107,1008,False
2025-07-17 15:01:23,2148467,32.9,36.0,747,1009,False
2025-07-17 15:01:26,2151534,33.0,50.0,137,1004,False
2025-07-17 15:01:29,2154577,33.0,53.0,750,1009,False
2025-07-17 15:01:32,2157644,33.2,52.0,735,994,False
2025-07-17 15:01:35,2160690,33.2,53.0,97,1011,False
2025-07-17 15:01:38,2163756,33.2,56.0,107,995,False
2025-07-17 15:01:41,2166800,33.2,57.0,468,1010,False
2025-07-17 15:01:44,2169866,33.3,59.0,504,997,False
2025-07-17 15:01:47,2172911,33.4,59.0,738,1006,False
2025-07-17 15:01:50,2175977,33.4,49.0,738,997,False
2025-07-17 15:01:53,2179022,33.7,43.0,130,998,False
2025-07-17 15:01:56,2182088,33.5,35.0,135,1008,False
2025-07-17 15:01:59,2185134,33.5,33.0,749,1010,False
2025-07-17 15:02:02,2188200,33.4,30.0,743,997,False
2025-07-17 15:02:05,2191244,33.7,29.0,751,1005,False
2025-07-17 15:02:09,2194311,33.4,28.0,743,1001,False
2025-07-17 15:02:12,2197354,33.4,28.0,622,1009,False
2025-07-17 15:02:15,2200421,33.2,27.0,739,997,False
2025-07-17 15:02:18,2203466,33.4,27.0,180,1010,False
2025-07-17 15:02:21,2206532,33.3,27.0,184,1000,False
2025-07-17 15:02:24,2209577,33.4,27.0,401,1010,False
2025-07-17 15:02:27,2212643,33.3,27.0,181,1005,False
2025-07-17 15:02:30,2215688,33.2,27.0,751,1003,False
2025-07-17 15:02:33,2218758,33.1,28.0,699,1005,True
2025-07-17 15:02:36,2221803,33.0,28.0,716,1013,True
2025-07-17 15:02:39,2224872,33.0,28.0,706,1000,True
2025-07-17 15:02:42,2227917,33.0,28.0,703,1003,True
2025-07-17 15:02:45,2230984,33.1,27.0,727,1000,False
2025-07-17 15:02:48,2234029,33.0,27.0,729,993,False
2025-07-17 15:02:51,2237095,33.0,27.0,715,991,False
2025-07-17 15:02:54,2240139,33.2,27.0,625,991,False
2025-07-17 15:02:57,2243205,33.2,27.0,716,991,False
2025-07-17 15:03:00,2246249,33.0,27.0,740,1002,False
2025-07-17 15:03:03,2249316,33.0,27.0,733,999,False
2025-07-17 15:03:06,2252359,33.0,27.0,737,999,False
2025-07-17 15:03:09,2255426,33.0,27.0,152,991,False
2025-07-17 15:03:12,2258471,32.8,26.0,142,988,False
2025-07-17 15:03:15,2261536,33.0,27.0,532,984,False
2025-07-17 15:03:18,2264581,33.0,27.0,149,985,False
2025-07-17 15:03:22,2267648,33.0,27.0,711,986,False
2025-07-17 15:03:25,2270691,33.0,27.0,550,988,False
2025-07-17 15:03:28,2273758,33.0,27.0,723,987,False
2025-07-17 15:03:31,2276802,32.9,26.0,716,965,False
2025-07-17 15:03:34,2279868,33.0,27.0,723,969,False
2025-07-17 15:03:37,2282911,33.0,27.0,707,973,False
2025-07-17 15:03:40,2285978,33.0,27.0,702,1011,True
2025-07-17 15:03:43,2289024,32.8,28.0,265,1012,True
2025-07-17 15:03:46,2292091,32.9,28.0,714,1013,True
2025-07-17 15:03:49,2295138,32.7,28.0,716,1009,True
2025-07-17 15:03:52,2298204,33.0,28.0,285,1005,False
2025-07-17 15:03:55,2301247,32.8,27.0,747,1000,False
2025-07-17 15:03:58,2304314,32.9,27.0,165,1007,False
2025-07-17 15:04:01,2307357,32.9,27.0,172,1002,False
2025-07-17 15:04:04,2310424,33.0,28.0,743,1000,False
2025-07-17 15:04:07,2313469,32.9,27.0,141,1006,False
2025-07-17 15:04:10,2316536,32.9,27.0,733,1000,False
2025-07-17 15:04:13,2319580,32.8,27.0,745,1009,False
2025-07-17 15:04:16,2322646,32.8,27.0,209,1007,False
2025-07-17 15:04:19,2325690,32.8,27.0,222,1005,False
2025-07-17 15:04:22,2328757,32.8,27.0,743,1002,False
2025-07-17 15:04:25,2331802,32.9,27.0,683,1018,False
2025-07-17 15:04:28,2334869,32.9,27.0,732,1006,False
2025-07-17 15:04:31,2337912,32.8,27.0,751,1011,False
2025-07-17 15:04:35,2340978,32.8,33.0,139,1001,False
2025-07-17 15:04:38,2344023,32.7,32.0,661,1009,False
2025-07-17 15:04:41,2347089,32.9,30.0,206,1007,False
2025-07-17 15:04:44,2350134,32.9,29.0,133,1011,False
2025-07-17 15:04:47,2353201,32.9,28.0,741,1007,False
2025-07-17 15:04:50,2356246,32.9,28.0,745,1000,False
2025-07-17 15:04:53,2359313,32.7,28.0,141,1007,False
2025-07-17 15:04:56,2362356,33.0,29.0,125,996,False
2025-07-17 15:04:59,2365423,32.8,28.0,733,998,False
2025-07-17 15:05:02,2368468,32.8,27.0,701,974,False
2025-07-17 15:05:05,2371534,33.0,28.0,39,1009,False
2025-07-17 15:05:08,2374580,32.9,28.0,114,1017,True
2025-07-17 15:05:11,2377649,32.9,29.0,196,1018,True
2025-07-17 15:05:14,2380694,32.7,29.0,113,1020,True
2025-07-17 15:05:17,2383763,32.7,29.0,175,1009,False
2025-07-17 15:05:20,2386807,32.8,28.0,162,1017,False
2025-07-17 15:05:23,2389874,32.8,28.0,153,1013,False
2025-07-17 15:05:26,2392919,32.8,27.0,202,1022,True
2025-07-17 15:05:29,2395986,32.7,28.0,190,1020,True
2025-07-17 15:05:32,2399033,32.7,28.0,133,1020,True
2025-07-17 15:05:35,2402101,32.7,28.0,210,1018,True
2025-07-17 15:05:38,2405146,32.7,28.0,756,1014,False
2025-07-17 15:05:41,2408213,32.7,28.0,268,1019,True
2025-07-17 15:05:44,2411259,32.7,29.0,404,1023,True
2025-07-17 15:05:48,2414327,32.7,28.0,721,1019,True
2025-07-17 15:05:51,2417374,32.7,28.0,753,1020,False
2025-07-17 15:05:54,2420441,32.7,27.0,598,1013,False
2025-07-17 15:05:57,2423485,32.7,27.0,685,1018,False
2025-07-17 15:06:00,2426551,32.7,27.0,163,1017,True
2025-07-17 15:06:03,2429597,32.7,29.0,131,1023,True
2025-07-17 15:06:06,2432665,32.5,29.0,722,1020,True
2025-07-17 15:06:09,2435712,32.6,29.0,723,1023,True
2025-07-17 15:06:12,2438779,32.7,28.0,435,1014,False
2025-07-17 15:06:15,2441823,32.7,27.0,755,1014,False
2025-07-17 15:06:18,2444889,32.8,28.0,122,1010,False
2025-07-17 15:06:21,2447933,33.0,28.0,126,1019,False
2025-07-17 15:06:24,2450999,32.7,27.0,747,1010,False
2025-07-17 15:06:27,2454044,32.7,27.0,757,1019,False
2025-07-17 15:06:30,2457111,32.7,27.0,746,1014,False
2025-07-17 15:06:33,2460155,32.7,27.0,760,1019,False
2025-07-17 15:06:36,2463222,32.7,27.0,625,1010,False
2025-07-17 15:06:39,2466266,32.6,27.0,755,1016,False
2025-07-17 15:06:42,2469332,32.7,27.0,332,1014,False
2025-07-17 15:06:45,2472376,32.7,27.0,758,1019,False
2025-07-17 15:06:48,2475443,32.7,27.0,109,1015,False
2025-07-17 15:06:51,2478487,32.7,27.0,757,1014,False
2025-07-17 15:06:54,2481554,32.7,28.0,128,1012,False
2025-07-17 15:06:57,2484599,32.7,27.0,71,1015,False
2025-07-17 15:07:00,2487667,32.7,27.0,117,1019,True
2025-07-17 15:07:04,2490714,32.6,29.0,111,1021,True
2025-07-17 15:07:07,2493782,32.6,29.0,718,1020,True
2025-07-17 15:07:10,2496828,32.7,29.0,758,1018,False
2025-07-17 15:07:13,2499895,32.7,27.0,293,1013,False
2025-07-17 15:07:16,2502939,32.7,28.0,751,1017,False
2025-07-17 15:07:19,2506006,32.6,27.0,456,1008,False
2025-07-17 15:07:22,2509051,32.7,27.0,758,1018,False
2025-07-17 15:07:25,2512118,32.6,27.0,748,1013,False
2025-07-17 15:07:28,2515164,32.6,27.0,758,1015,False
2025-07-17 15:07:31,2518231,32.7,27.0,743,1012,False
2025-07-17 15:07:34,2521274,32.6,27.0,151,1016,False
2025-07-17 15:07:37,2524341,32.7,27.0,750,1012,False
2025-07-17 15:07:40,2527384,32.6,27.0,139,1013,False
2025-07-17 15:07:43,2530451,32.7,27.0,750,1015,False
2025-07-17 15:07:46,2533496,32.6,27.0,759,1019,False
2025-07-17 15:07:49,2536563,32.7,27.0,751,1010,False
2025-07-17 15:07:52,2539609,32.6,27.0,759,1017,False
2025-07-17 15:07:55,2542675,32.6,27.0,96,1009,False
2025-07-17 15:07:58,2545719,32.6,27.0,81,1013,False
2025-07-17 15:08:01,2548786,32.6,27.0,745,1012,False
2025-07-17 15:08:04,2551831,32.5,27.0,473,1021,True
2025-07-17 15:08:07,2554900,32.6,29.0,358,1009,True
2025-07-17 15:08:10,2557945,32.5,29.0,362,1012,True
2025-07-17 15:08:13,2561012,32.5,30.0,745,1003,False
2025-07-17 15:08:16,2564058,32.6,28.0,753,1015,False
2025-07-17 15:08:20,2567126,32.6,28.0,711,1011,True
2025-07-17 15:08:23,2570171,32.5,29.0,721,1021,True
2025-07-17 15:08:26,2573240,32.5,29.0,714,1016,True
2025-07-17 15:08:29,2576285,32.5,29.0,118,1009,False
2025-07-17 15:08:32,2579352,32.5,27.0,740,1001,False
2025-07-17 15:08:35,2582396,32.5,27.0,120,1012,False
2025-07-17 15:08:38,2585462,32.4,27.0,736,1008,False
2025-07-17 15:08:41,2588507,32.7,27.0,121,1013,False
2025-07-17 15:08:44,2591574,32.5,27.0,739,1010,False
2025-07-17 15:08:47,2594617,32.6,27.0,166,1008,False
2025-07-17 15:08:50,2597684,32.5,27.0,741,1003,False
2025-07-17 15:08:53,2600729,32.5,27.0,124,1015,False
2025-07-17 15:08:56,2603795,32.7,27.0,738,1010,False
2025-07-17 15:08:59,2606840,32.6,27.0,122,1006,False
2025-07-17 15:09:02,2609907,32.6,27.0,738,1010,False
2025-07-17 15:09:05,2612951,32.6,27.0,122,1015,False
2025-07-17 15:09:08,2616016,32.5,27.0,747,1013,False
2025-07-17 15:09:11,2619061,32.5,27.0,126,1014,False
2025-07-17 15:09:14,2622128,32.6,27.0,220,1004,False
2025-07-17 15:09:17,2625173,32.5,27.0,132,1016,False
2025-07-17 15:09:20,2628240,32.6,27.0,124,1006,False
2025-07-17 15:09:23,2631283,32.5,27.0,756,1009,False
2025-07-17 15:09:26,2634350,32.5,27.0,122,1011,False
2025-07-17 15:09:29,2637394,32.4,27.0,756,1015,False
2025-07-17 15:09:33,2640461,32.4,27.0,126,1010,False
2025-07-17 15:09:36,2643507,32.6,27.0,751,1008,False
2025-07-17 15:09:39,2646573,32.6,27.0,716,1012,False
2025-07-17 15:09:42,2649618,32.5,27.0,756,1017,False
2025-07-17 15:09:45,2652685,32.5,27.0,340,1004,False
2025-07-17 15:09:48,2655728,32.3,27.0,749,1006,False
